[1280/5000] n=2, T=0.2797 -> Recall=72.04%, FAR=32.2457%, TP=407, FP=1008
[1281/5000] n=2, T=0.2807 -> Recall=71.86%, FAR=32.0537%, TP=406, FP=1002
[1282/5000] n=2, T=0.2817 -> Recall=71.86%, FAR=31.7658%, TP=406, FP=993
[1283/5000] n=2, T=0.2827 -> Recall=71.68%, FAR=31.4459%, TP=405, FP=983
[1284/5000] n=2, T=0.2837 -> Recall=71.15%, FAR=31.2220%, TP=402, FP=976
[1285/5000] n=2, T=0.2847 -> Recall=70.97%, FAR=30.9661%, TP=401, FP=968
[1286/5000] n=2, T=0.2857 -> Recall=70.97%, FAR=30.9021%, TP=401, FP=966
[1287/5000] n=2, T=0.2867 -> Recall=70.97%, FAR=30.8381%, TP=401, FP=964
[1288/5000] n=2, T=0.2877 -> Recall=70.97%, FAR=30.6462%, TP=401, FP=958
[1289/5000] n=2, T=0.2887 -> Recall=70.97%, FAR=30.2943%, TP=401, FP=947
[1290/5000] n=2, T=0.2897 -> Recall=70.97%, FAR=30.1663%, TP=401, FP=943
[1291/5000] n=2, T=0.2907 -> Recall=70.97%, FAR=30.0384%, TP=401, FP=939
[1292/5000] n=2, T=0.2917 -> Recall=70.97%, FAR=29.9104%, TP=401, FP=935
[1293/5000] n=2, T=0.2927 -> Recall=70.80%, FAR=29.7825%, TP=400, FP=931
[1294/5000] n=2, T=0.2937 -> Recall=70.44%, FAR=29.4626%, TP=398, FP=921
[1295/5000] n=2, T=0.2947 -> Recall=70.44%, FAR=29.2067%, TP=398, FP=913
[1296/5000] n=2, T=0.2957 -> Recall=70.27%, FAR=29.0467%, TP=397, FP=908
[1297/5000] n=2, T=0.2967 -> Recall=70.27%, FAR=28.7268%, TP=397, FP=898
[1298/5000] n=2, T=0.2977 -> Recall=70.09%, FAR=28.5988%, TP=396, FP=894
[1299/5000] n=2, T=0.2987 -> Recall=70.09%, FAR=28.5029%, TP=396, FP=891
[1300/5000] n=2, T=0.2997 -> Recall=70.09%, FAR=28.2150%, TP=396, FP=882
[1301/5000] n=2, T=0.3007 -> Recall=70.09%, FAR=28.0870%, TP=396, FP=878
[1302/5000] n=2, T=0.3017 -> Recall=69.91%, FAR=27.9910%, TP=395, FP=875
[1303/5000] n=2, T=0.3027 -> Recall=69.91%, FAR=27.8631%, TP=395, FP=871
[1304/5000] n=2, T=0.3037 -> Recall=69.73%, FAR=27.7991%, TP=394, FP=869
[1305/5000] n=2, T=0.3047 -> Recall=69.73%, FAR=27.7031%, TP=394, FP=866
[1306/5000] n=2, T=0.3057 -> Recall=69.56%, FAR=27.4792%, TP=393, FP=859
[1307/5000] n=2, T=0.3067 -> Recall=69.56%, FAR=27.2233%, TP=393, FP=851
[1308/5000] n=2, T=0.3077 -> Recall=69.38%, FAR=27.1273%, TP=392, FP=848
[1309/5000] n=2, T=0.3087 -> Recall=69.38%, FAR=26.9354%, TP=392, FP=842
[1310/5000] n=2, T=0.3097 -> Recall=69.38%, FAR=26.7754%, TP=392, FP=837
[1311/5000] n=2, T=0.3107 -> Recall=69.38%, FAR=26.6155%, TP=392, FP=832
[1312/5000] n=2, T=0.3117 -> Recall=69.20%, FAR=26.3276%, TP=391, FP=823
[1313/5000] n=2, T=0.3127 -> Recall=69.20%, FAR=26.1996%, TP=391, FP=819
[1314/5000] n=2, T=0.3137 -> Recall=69.20%, FAR=26.1036%, TP=391, FP=816
[1315/5000] n=2, T=0.3147 -> Recall=69.20%, FAR=25.9117%, TP=391, FP=810
[1316/5000] n=2, T=0.3157 -> Recall=69.20%, FAR=25.6558%, TP=391, FP=802
[1317/5000] n=2, T=0.3167 -> Recall=69.20%, FAR=25.5918%, TP=391, FP=800
[1318/5000] n=2, T=0.3177 -> Recall=69.20%, FAR=25.4958%, TP=391, FP=797
[1319/5000] n=2, T=0.3187 -> Recall=69.20%, FAR=25.3679%, TP=391, FP=793
[1320/5000] n=2, T=0.3197 -> Recall=69.20%, FAR=25.0480%, TP=391, FP=783
[1321/5000] n=2, T=0.3207 -> Recall=69.03%, FAR=24.9200%, TP=390, FP=779
[1322/5000] n=2, T=0.3217 -> Recall=68.85%, FAR=24.7281%, TP=389, FP=773
[1323/5000] n=2, T=0.3227 -> Recall=68.67%, FAR=24.5042%, TP=388, FP=766
[1324/5000] n=2, T=0.3237 -> Recall=68.67%, FAR=24.4082%, TP=388, FP=763
[1325/5000] n=2, T=0.3247 -> Recall=68.67%, FAR=24.3442%, TP=388, FP=761
[1326/5000] n=2, T=0.3257 -> Recall=68.67%, FAR=24.2482%, TP=388, FP=758
[1327/5000] n=2, T=0.3267 -> Recall=68.67%, FAR=24.0883%, TP=388, FP=753
[1328/5000] n=2, T=0.3277 -> Recall=68.67%, FAR=24.0563%, TP=388, FP=752
[1329/5000] n=2, T=0.3287 -> Recall=68.50%, FAR=23.8964%, TP=387, FP=747
[1330/5000] n=2, T=0.3297 -> Recall=68.50%, FAR=23.8004%, TP=387, FP=744
[1331/5000] n=2, T=0.3307 -> Recall=68.32%, FAR=23.7364%, TP=386, FP=742
[1332/5000] n=2, T=0.3317 -> Recall=68.32%, FAR=23.3845%, TP=386, FP=731
[1333/5000] n=2, T=0.3327 -> Recall=68.32%, FAR=23.1926%, TP=386, FP=725
[1334/5000] n=2, T=0.3337 -> Recall=68.32%, FAR=22.9047%, TP=386, FP=716
[1335/5000] n=2, T=0.3347 -> Recall=68.14%, FAR=22.6807%, TP=385, FP=709
[1336/5000] n=2, T=0.3357 -> Recall=68.14%, FAR=22.5848%, TP=385, FP=706
[1337/5000] n=2, T=0.3367 -> Recall=68.14%, FAR=22.4248%, TP=385, FP=701
[1338/5000] n=2, T=0.3377 -> Recall=68.14%, FAR=22.2649%, TP=385, FP=696
[1339/5000] n=2, T=0.3387 -> Recall=68.14%, FAR=22.1369%, TP=385, FP=692
[1340/5000] n=2, T=0.3397 -> Recall=68.14%, FAR=21.9130%, TP=385, FP=685
[1341/5000] n=2, T=0.3407 -> Recall=68.14%, FAR=21.8170%, TP=385, FP=682
[1342/5000] n=2, T=0.3417 -> Recall=68.14%, FAR=21.7210%, TP=385, FP=679
[1343/5000] n=2, T=0.3427 -> Recall=67.96%, FAR=21.5611%, TP=384, FP=674
[1344/5000] n=2, T=0.3437 -> Recall=67.79%, FAR=21.4651%, TP=383, FP=671
[1345/5000] n=2, T=0.3447 -> Recall=67.79%, FAR=21.3052%, TP=383, FP=666
[1346/5000] n=2, T=0.3457 -> Recall=67.79%, FAR=21.2092%, TP=383, FP=663
[1347/5000] n=2, T=0.3467 -> Recall=67.79%, FAR=21.0493%, TP=383, FP=658
[1348/5000] n=2, T=0.3477 -> Recall=67.79%, FAR=20.8253%, TP=383, FP=651
[1349/5000] n=2, T=0.3487 -> Recall=67.61%, FAR=20.6654%, TP=382, FP=646
[1350/5000] n=2, T=0.3497 -> Recall=67.61%, FAR=20.5374%, TP=382, FP=642
[1351/5000] n=2, T=0.3506 -> Recall=67.61%, FAR=20.4734%, TP=382, FP=640
[1352/5000] n=2, T=0.3516 -> Recall=67.61%, FAR=20.4095%, TP=382, FP=638
[1353/5000] n=2, T=0.3526 -> Recall=67.61%, FAR=20.1216%, TP=382, FP=629
[1354/5000] n=2, T=0.3536 -> Recall=67.61%, FAR=20.0896%, TP=382, FP=628
[1355/5000] n=2, T=0.3546 -> Recall=67.43%, FAR=20.0256%, TP=381, FP=626
[1356/5000] n=2, T=0.3556 -> Recall=67.43%, FAR=19.9616%, TP=381, FP=624
[1357/5000] n=2, T=0.3566 -> Recall=67.43%, FAR=19.7697%, TP=381, FP=618
[1358/5000] n=2, T=0.3576 -> Recall=67.26%, FAR=19.5457%, TP=380, FP=611
[1359/5000] n=2, T=0.3586 -> Recall=67.26%, FAR=19.3218%, TP=380, FP=604
[1360/5000] n=2, T=0.3596 -> Recall=67.26%, FAR=19.2898%, TP=380, FP=603
[1361/5000] n=2, T=0.3606 -> Recall=67.08%, FAR=19.1299%, TP=379, FP=598
[1362/5000] n=2, T=0.3616 -> Recall=67.08%, FAR=18.9699%, TP=379, FP=593
[1363/5000] n=2, T=0.3626 -> Recall=67.08%, FAR=18.9699%, TP=379, FP=593
[1364/5000] n=2, T=0.3636 -> Recall=67.08%, FAR=18.8740%, TP=379, FP=590
[1365/5000] n=2, T=0.3646 -> Recall=67.08%, FAR=18.7460%, TP=379, FP=586
[1366/5000] n=2, T=0.3656 -> Recall=66.90%, FAR=18.6820%, TP=378, FP=584
[1367/5000] n=2, T=0.3666 -> Recall=66.90%, FAR=18.5541%, TP=378, FP=580
[1368/5000] n=2, T=0.3676 -> Recall=66.90%, FAR=18.4261%, TP=378, FP=576
[1369/5000] n=2, T=0.3686 -> Recall=66.73%, FAR=18.3621%, TP=377, FP=574
[1370/5000] n=2, T=0.3696 -> Recall=66.73%, FAR=18.2981%, TP=377, FP=572
[1371/5000] n=2, T=0.3706 -> Recall=66.73%, FAR=18.2022%, TP=377, FP=569
[1372/5000] n=2, T=0.3716 -> Recall=66.73%, FAR=18.1382%, TP=377, FP=567
[1373/5000] n=2, T=0.3726 -> Recall=66.73%, FAR=18.0422%, TP=377, FP=564
[1374/5000] n=2, T=0.3736 -> Recall=66.73%, FAR=17.8823%, TP=377, FP=559
[1375/5000] n=2, T=0.3746 -> Recall=66.73%, FAR=17.8183%, TP=377, FP=557
[1376/5000] n=2, T=0.3756 -> Recall=66.73%, FAR=17.8183%, TP=377, FP=557
[1377/5000] n=2, T=0.3766 -> Recall=66.73%, FAR=17.5624%, TP=377, FP=549
[1378/5000] n=2, T=0.3776 -> Recall=66.55%, FAR=17.4024%, TP=376, FP=544
[1379/5000] n=2, T=0.3786 -> Recall=66.55%, FAR=17.2105%, TP=376, FP=538
[1380/5000] n=2, T=0.3796 -> Recall=66.55%, FAR=17.1145%, TP=376, FP=535
[1381/5000] n=2, T=0.3806 -> Recall=66.55%, FAR=17.0825%, TP=376, FP=534
[1382/5000] n=2, T=0.3816 -> Recall=66.55%, FAR=16.9866%, TP=376, FP=531
[1383/5000] n=2, T=0.3826 -> Recall=66.55%, FAR=16.9546%, TP=376, FP=530
[1384/5000] n=2, T=0.3836 -> Recall=66.55%, FAR=16.8586%, TP=376, FP=527
[1385/5000] n=2, T=0.3846 -> Recall=66.55%, FAR=16.8586%, TP=376, FP=527
[1386/5000] n=2, T=0.3856 -> Recall=66.55%, FAR=16.6987%, TP=376, FP=522
[1387/5000] n=2, T=0.3866 -> Recall=66.55%, FAR=16.6347%, TP=376, FP=520
[1388/5000] n=2, T=0.3876 -> Recall=66.55%, FAR=16.5067%, TP=376, FP=516
[1389/5000] n=2, T=0.3886 -> Recall=66.55%, FAR=16.3468%, TP=376, FP=511
[1390/5000] n=2, T=0.3896 -> Recall=66.55%, FAR=16.2188%, TP=376, FP=507
[1391/5000] n=2, T=0.3906 -> Recall=66.55%, FAR=16.1548%, TP=376, FP=505
[1392/5000] n=2, T=0.3916 -> Recall=66.55%, FAR=16.0589%, TP=376, FP=502
[1393/5000] n=2, T=0.3926 -> Recall=66.37%, FAR=15.9949%, TP=375, FP=500
[1394/5000] n=2, T=0.3936 -> Recall=66.37%, FAR=15.8989%, TP=375, FP=497
[1395/5000] n=2, T=0.3946 -> Recall=66.19%, FAR=15.7710%, TP=374, FP=493
[1396/5000] n=2, T=0.3956 -> Recall=66.19%, FAR=15.6750%, TP=374, FP=490
[1397/5000] n=2, T=0.3966 -> Recall=66.19%, FAR=15.6110%, TP=374, FP=488
[1398/5000] n=2, T=0.3976 -> Recall=66.19%, FAR=15.4511%, TP=374, FP=483
[1399/5000] n=2, T=0.3986 -> Recall=66.19%, FAR=15.4191%, TP=374, FP=482
[1400/5000] n=2, T=0.3996 -> Recall=66.19%, FAR=15.3551%, TP=374, FP=480
[1401/5000] n=2, T=0.4006 -> Recall=66.19%, FAR=15.2591%, TP=374, FP=477
[1402/5000] n=2, T=0.4016 -> Recall=66.19%, FAR=15.2591%, TP=374, FP=477
[1403/5000] n=2, T=0.4026 -> Recall=66.19%, FAR=15.0992%, TP=374, FP=472
[1404/5000] n=2, T=0.4036 -> Recall=66.19%, FAR=15.0352%, TP=374, FP=470
[1405/5000] n=2, T=0.4046 -> Recall=66.19%, FAR=14.8433%, TP=374, FP=464
[1406/5000] n=2, T=0.4056 -> Recall=66.19%, FAR=14.8433%, TP=374, FP=464
[1407/5000] n=2, T=0.4066 -> Recall=66.19%, FAR=14.8433%, TP=374, FP=464
[1408/5000] n=2, T=0.4076 -> Recall=66.19%, FAR=14.7473%, TP=374, FP=461
[1409/5000] n=2, T=0.4086 -> Recall=66.19%, FAR=14.6833%, TP=374, FP=459
[1410/5000] n=2, T=0.4096 -> Recall=66.19%, FAR=14.5234%, TP=374, FP=454
[1411/5000] n=2, T=0.4106 -> Recall=66.02%, FAR=14.4594%, TP=373, FP=452
[1412/5000] n=2, T=0.4116 -> Recall=66.02%, FAR=14.3954%, TP=373, FP=450
[1413/5000] n=2, T=0.4126 -> Recall=66.02%, FAR=14.2994%, TP=373, FP=447
[1414/5000] n=2, T=0.4136 -> Recall=66.02%, FAR=14.1715%, TP=373, FP=443
[1415/5000] n=2, T=0.4146 -> Recall=66.02%, FAR=14.0115%, TP=373, FP=438
[1416/5000] n=2, T=0.4156 -> Recall=66.02%, FAR=13.8516%, TP=373, FP=433
[1417/5000] n=2, T=0.4166 -> Recall=66.02%, FAR=13.6916%, TP=373, FP=428
[1418/5000] n=2, T=0.4176 -> Recall=66.02%, FAR=13.6596%, TP=373, FP=427
[1419/5000] n=2, T=0.4186 -> Recall=66.02%, FAR=13.5637%, TP=373, FP=424
[1420/5000] n=2, T=0.4196 -> Recall=66.02%, FAR=13.4997%, TP=373, FP=422
[1421/5000] n=2, T=0.4206 -> Recall=66.02%, FAR=13.3717%, TP=373, FP=418
[1422/5000] n=2, T=0.4216 -> Recall=66.02%, FAR=13.2758%, TP=373, FP=415
[1423/5000] n=2, T=0.4226 -> Recall=66.02%, FAR=13.2758%, TP=373, FP=415
[1424/5000] n=2, T=0.4236 -> Recall=65.84%, FAR=13.2758%, TP=372, FP=415
[1425/5000] n=2, T=0.4246 -> Recall=65.84%, FAR=13.1158%, TP=372, FP=410
[1426/5000] n=2, T=0.4256 -> Recall=65.84%, FAR=13.0838%, TP=372, FP=409
[1427/5000] n=2, T=0.4266 -> Recall=65.66%, FAR=13.0518%, TP=371, FP=408
[1428/5000] n=2, T=0.4276 -> Recall=65.66%, FAR=13.0198%, TP=371, FP=407
[1429/5000] n=2, T=0.4286 -> Recall=65.66%, FAR=12.9878%, TP=371, FP=406
[1430/5000] n=2, T=0.4296 -> Recall=65.66%, FAR=12.9239%, TP=371, FP=404
[1431/5000] n=2, T=0.4306 -> Recall=65.66%, FAR=12.8919%, TP=371, FP=403
[1432/5000] n=2, T=0.4316 -> Recall=65.66%, FAR=12.8599%, TP=371, FP=402
[1433/5000] n=2, T=0.4326 -> Recall=65.66%, FAR=12.8279%, TP=371, FP=401
[1434/5000] n=2, T=0.4336 -> Recall=65.66%, FAR=12.7319%, TP=371, FP=398
[1435/5000] n=2, T=0.4346 -> Recall=65.66%, FAR=12.6999%, TP=371, FP=397
[1436/5000] n=2, T=0.4356 -> Recall=65.66%, FAR=12.6040%, TP=371, FP=394
[1437/5000] n=2, T=0.4366 -> Recall=65.49%, FAR=12.4760%, TP=370, FP=390
[1438/5000] n=2, T=0.4376 -> Recall=65.49%, FAR=12.4440%, TP=370, FP=389
[1439/5000] n=2, T=0.4386 -> Recall=65.49%, FAR=12.4120%, TP=370, FP=388
[1440/5000] n=2, T=0.4396 -> Recall=65.49%, FAR=12.2841%, TP=370, FP=384
[1441/5000] n=2, T=0.4406 -> Recall=65.49%, FAR=12.2521%, TP=370, FP=383
[1442/5000] n=2, T=0.4416 -> Recall=65.49%, FAR=12.1241%, TP=370, FP=379
[1443/5000] n=2, T=0.4426 -> Recall=65.49%, FAR=12.0601%, TP=370, FP=377
[1444/5000] n=2, T=0.4436 -> Recall=65.31%, FAR=11.9322%, TP=369, FP=373
[1445/5000] n=2, T=0.4446 -> Recall=65.31%, FAR=11.9322%, TP=369, FP=373
[1446/5000] n=2, T=0.4456 -> Recall=65.31%, FAR=11.9322%, TP=369, FP=373
[1447/5000] n=2, T=0.4466 -> Recall=64.96%, FAR=11.9002%, TP=367, FP=372
[1448/5000] n=2, T=0.4476 -> Recall=64.96%, FAR=11.8042%, TP=367, FP=369
[1449/5000] n=2, T=0.4486 -> Recall=64.96%, FAR=11.7083%, TP=367, FP=366
[1450/5000] n=2, T=0.4496 -> Recall=64.96%, FAR=11.6123%, TP=367, FP=363
[1451/5000] n=2, T=0.4505 -> Recall=64.96%, FAR=11.6123%, TP=367, FP=363
[1452/5000] n=2, T=0.4515 -> Recall=64.96%, FAR=11.4843%, TP=367, FP=359
[1453/5000] n=2, T=0.4525 -> Recall=64.96%, FAR=11.4203%, TP=367, FP=357
[1454/5000] n=2, T=0.4535 -> Recall=64.96%, FAR=11.3244%, TP=367, FP=354
[1455/5000] n=2, T=0.4545 -> Recall=64.96%, FAR=11.1964%, TP=367, FP=350
[1456/5000] n=2, T=0.4555 -> Recall=64.96%, FAR=11.1644%, TP=367, FP=349
[1457/5000] n=2, T=0.4565 -> Recall=64.96%, FAR=11.1324%, TP=367, FP=348
[1458/5000] n=2, T=0.4575 -> Recall=64.96%, FAR=11.1004%, TP=367, FP=347
[1459/5000] n=2, T=0.4585 -> Recall=64.96%, FAR=11.0045%, TP=367, FP=344
[1460/5000] n=2, T=0.4595 -> Recall=64.96%, FAR=10.9725%, TP=367, FP=343
[1461/5000] n=2, T=0.4605 -> Recall=64.96%, FAR=10.9085%, TP=367, FP=341
[1462/5000] n=2, T=0.4615 -> Recall=64.96%, FAR=10.8765%, TP=367, FP=340
[1463/5000] n=2, T=0.4625 -> Recall=64.96%, FAR=10.8125%, TP=367, FP=338
[1464/5000] n=2, T=0.4635 -> Recall=64.96%, FAR=10.6846%, TP=367, FP=334
[1465/5000] n=2, T=0.4645 -> Recall=64.96%, FAR=10.6846%, TP=367, FP=334
[1466/5000] n=2, T=0.4655 -> Recall=64.96%, FAR=10.6846%, TP=367, FP=334
[1467/5000] n=2, T=0.4665 -> Recall=64.96%, FAR=10.6206%, TP=367, FP=332
[1468/5000] n=2, T=0.4675 -> Recall=64.96%, FAR=10.5246%, TP=367, FP=329
[1469/5000] n=2, T=0.4685 -> Recall=64.96%, FAR=10.3967%, TP=367, FP=325
[1470/5000] n=2, T=0.4695 -> Recall=64.96%, FAR=10.3647%, TP=367, FP=324
[1471/5000] n=2, T=0.4705 -> Recall=64.96%, FAR=10.3647%, TP=367, FP=324
[1472/5000] n=2, T=0.4715 -> Recall=64.96%, FAR=10.3647%, TP=367, FP=324
[1473/5000] n=2, T=0.4725 -> Recall=64.96%, FAR=10.3007%, TP=367, FP=322
[1474/5000] n=2, T=0.4735 -> Recall=64.96%, FAR=10.2367%, TP=367, FP=320
[1475/5000] n=2, T=0.4745 -> Recall=64.96%, FAR=10.1727%, TP=367, FP=318
[1476/5000] n=2, T=0.4755 -> Recall=64.96%, FAR=10.1408%, TP=367, FP=317
[1477/5000] n=2, T=0.4765 -> Recall=64.96%, FAR=10.1088%, TP=367, FP=316
[1478/5000] n=2, T=0.4775 -> Recall=64.96%, FAR=10.0128%, TP=367, FP=313
[1479/5000] n=2, T=0.4785 -> Recall=64.96%, FAR=10.0128%, TP=367, FP=313
[1480/5000] n=2, T=0.4795 -> Recall=64.78%, FAR=9.9808%, TP=366, FP=312
[1481/5000] n=2, T=0.4805 -> Recall=64.78%, FAR=9.9488%, TP=366, FP=311
[1482/5000] n=2, T=0.4815 -> Recall=64.78%, FAR=9.9488%, TP=366, FP=311
[1483/5000] n=2, T=0.4825 -> Recall=64.78%, FAR=9.9488%, TP=366, FP=311
[1484/5000] n=2, T=0.4835 -> Recall=64.78%, FAR=9.9168%, TP=366, FP=310
[1485/5000] n=2, T=0.4845 -> Recall=64.78%, FAR=9.7569%, TP=366, FP=305
[1486/5000] n=2, T=0.4855 -> Recall=64.78%, FAR=9.6929%, TP=366, FP=303
[1487/5000] n=2, T=0.4865 -> Recall=64.78%, FAR=9.6609%, TP=366, FP=302
[1488/5000] n=2, T=0.4875 -> Recall=64.78%, FAR=9.6609%, TP=366, FP=302
[1489/5000] n=2, T=0.4885 -> Recall=64.78%, FAR=9.5649%, TP=366, FP=299
[1490/5000] n=2, T=0.4895 -> Recall=64.60%, FAR=9.5649%, TP=365, FP=299
[1491/5000] n=2, T=0.4905 -> Recall=64.60%, FAR=9.5010%, TP=365, FP=297
[1492/5000] n=2, T=0.4915 -> Recall=64.60%, FAR=9.4050%, TP=365, FP=294
[1493/5000] n=2, T=0.4925 -> Recall=64.42%, FAR=9.2770%, TP=364, FP=290
[1494/5000] n=2, T=0.4935 -> Recall=64.42%, FAR=9.2450%, TP=364, FP=289
[1495/5000] n=2, T=0.4945 -> Recall=64.42%, FAR=9.1171%, TP=364, FP=285
[1496/5000] n=2, T=0.4955 -> Recall=64.42%, FAR=9.0531%, TP=364, FP=283
[1497/5000] n=2, T=0.4965 -> Recall=64.42%, FAR=9.0531%, TP=364, FP=283
[1498/5000] n=2, T=0.4975 -> Recall=64.42%, FAR=8.9891%, TP=364, FP=281
[1499/5000] n=2, T=0.4985 -> Recall=64.42%, FAR=8.9571%, TP=364, FP=280
[1500/5000] n=2, T=0.4995 -> Recall=64.42%, FAR=8.9251%, TP=364, FP=279
[1501/5000] n=2, T=0.5005 -> Recall=64.42%, FAR=8.9251%, TP=364, FP=279
[1502/5000] n=2, T=0.5015 -> Recall=64.42%, FAR=8.9251%, TP=364, FP=279
[1503/5000] n=2, T=0.5025 -> Recall=64.42%, FAR=8.8612%, TP=364, FP=277
[1504/5000] n=2, T=0.5035 -> Recall=64.42%, FAR=8.7972%, TP=364, FP=275
[1505/5000] n=2, T=0.5045 -> Recall=64.42%, FAR=8.7332%, TP=364, FP=273
[1506/5000] n=2, T=0.5055 -> Recall=64.42%, FAR=8.7012%, TP=364, FP=272
[1507/5000] n=2, T=0.5065 -> Recall=64.42%, FAR=8.6372%, TP=364, FP=270
[1508/5000] n=2, T=0.5075 -> Recall=64.42%, FAR=8.5733%, TP=364, FP=268
[1509/5000] n=2, T=0.5085 -> Recall=64.42%, FAR=8.5413%, TP=364, FP=267
[1510/5000] n=2, T=0.5095 -> Recall=64.42%, FAR=8.4773%, TP=364, FP=265
[1511/5000] n=2, T=0.5105 -> Recall=64.42%, FAR=8.4133%, TP=364, FP=263
[1512/5000] n=2, T=0.5115 -> Recall=64.42%, FAR=8.4133%, TP=364, FP=263
[1513/5000] n=2, T=0.5125 -> Recall=64.42%, FAR=8.3493%, TP=364, FP=261
[1514/5000] n=2, T=0.5135 -> Recall=64.42%, FAR=8.3173%, TP=364, FP=260
[1515/5000] n=2, T=0.5145 -> Recall=64.42%, FAR=8.3173%, TP=364, FP=260
[1516/5000] n=2, T=0.5155 -> Recall=64.42%, FAR=8.2853%, TP=364, FP=259
[1517/5000] n=2, T=0.5165 -> Recall=64.42%, FAR=8.2534%, TP=364, FP=258
[1518/5000] n=2, T=0.5175 -> Recall=64.42%, FAR=8.2214%, TP=364, FP=257
[1519/5000] n=2, T=0.5185 -> Recall=64.25%, FAR=8.2214%, TP=363, FP=257
[1520/5000] n=2, T=0.5195 -> Recall=64.25%, FAR=8.2214%, TP=363, FP=257
[1521/5000] n=2, T=0.5205 -> Recall=64.25%, FAR=8.1894%, TP=363, FP=256
[1522/5000] n=2, T=0.5215 -> Recall=64.25%, FAR=8.1254%, TP=363, FP=254
[1523/5000] n=2, T=0.5225 -> Recall=64.25%, FAR=8.0934%, TP=363, FP=253
[1524/5000] n=2, T=0.5235 -> Recall=64.25%, FAR=8.0934%, TP=363, FP=253
[1525/5000] n=2, T=0.5245 -> Recall=64.25%, FAR=8.0614%, TP=363, FP=252
[1526/5000] n=2, T=0.5255 -> Recall=64.25%, FAR=8.0294%, TP=363, FP=251
[1527/5000] n=2, T=0.5265 -> Recall=64.25%, FAR=8.0294%, TP=363, FP=251
[1528/5000] n=2, T=0.5275 -> Recall=64.25%, FAR=8.0294%, TP=363, FP=251
[1529/5000] n=2, T=0.5285 -> Recall=64.25%, FAR=8.0294%, TP=363, FP=251
[1530/5000] n=2, T=0.5295 -> Recall=64.25%, FAR=7.9974%, TP=363, FP=250
[1531/5000] n=2, T=0.5305 -> Recall=64.25%, FAR=7.9974%, TP=363, FP=250
[1532/5000] n=2, T=0.5315 -> Recall=64.25%, FAR=7.9974%, TP=363, FP=250
[1533/5000] n=2, T=0.5325 -> Recall=64.25%, FAR=7.9655%, TP=363, FP=249
[1534/5000] n=2, T=0.5335 -> Recall=64.25%, FAR=7.9655%, TP=363, FP=249
[1535/5000] n=2, T=0.5345 -> Recall=64.25%, FAR=7.9335%, TP=363, FP=248
[1536/5000] n=2, T=0.5355 -> Recall=64.25%, FAR=7.9015%, TP=363, FP=247
[1537/5000] n=2, T=0.5365 -> Recall=64.25%, FAR=7.8055%, TP=363, FP=244
[1538/5000] n=2, T=0.5375 -> Recall=64.25%, FAR=7.7415%, TP=363, FP=242
[1539/5000] n=2, T=0.5385 -> Recall=64.25%, FAR=7.7095%, TP=363, FP=241
[1540/5000] n=2, T=0.5395 -> Recall=64.25%, FAR=7.6775%, TP=363, FP=240
[1541/5000] n=2, T=0.5405 -> Recall=64.25%, FAR=7.6136%, TP=363, FP=238
[1542/5000] n=2, T=0.5415 -> Recall=64.25%, FAR=7.5496%, TP=363, FP=236
[1543/5000] n=2, T=0.5425 -> Recall=64.25%, FAR=7.5496%, TP=363, FP=236
[1544/5000] n=2, T=0.5435 -> Recall=64.25%, FAR=7.5176%, TP=363, FP=235
[1545/5000] n=2, T=0.5445 -> Recall=64.25%, FAR=7.5176%, TP=363, FP=235
[1546/5000] n=2, T=0.5455 -> Recall=64.25%, FAR=7.5176%, TP=363, FP=235
[1547/5000] n=2, T=0.5465 -> Recall=64.07%, FAR=7.5176%, TP=362, FP=235
[1548/5000] n=2, T=0.5475 -> Recall=64.07%, FAR=7.4536%, TP=362, FP=233
[1549/5000] n=2, T=0.5485 -> Recall=64.07%, FAR=7.3896%, TP=362, FP=231
[1550/5000] n=2, T=0.5495 -> Recall=64.07%, FAR=7.3576%, TP=362, FP=230
[1551/5000] n=2, T=0.5504 -> Recall=64.07%, FAR=7.3257%, TP=362, FP=229
[1552/5000] n=2, T=0.5514 -> Recall=64.07%, FAR=7.2617%, TP=362, FP=227
[1553/5000] n=2, T=0.5524 -> Recall=64.07%, FAR=7.2617%, TP=362, FP=227
[1554/5000] n=2, T=0.5534 -> Recall=64.07%, FAR=7.2617%, TP=362, FP=227
[1555/5000] n=2, T=0.5544 -> Recall=64.07%, FAR=7.1977%, TP=362, FP=225
[1556/5000] n=2, T=0.5554 -> Recall=64.07%, FAR=7.1657%, TP=362, FP=224
[1557/5000] n=2, T=0.5564 -> Recall=64.07%, FAR=7.1657%, TP=362, FP=224
[1558/5000] n=2, T=0.5574 -> Recall=64.07%, FAR=7.1657%, TP=362, FP=224
[1559/5000] n=2, T=0.5584 -> Recall=64.07%, FAR=7.1657%, TP=362, FP=224
[1560/5000] n=2, T=0.5594 -> Recall=64.07%, FAR=7.1337%, TP=362, FP=223
[1561/5000] n=2, T=0.5604 -> Recall=64.07%, FAR=7.1337%, TP=362, FP=223
[1562/5000] n=2, T=0.5614 -> Recall=64.07%, FAR=7.1337%, TP=362, FP=223
[1563/5000] n=2, T=0.5624 -> Recall=64.07%, FAR=7.1337%, TP=362, FP=223
[1564/5000] n=2, T=0.5634 -> Recall=64.07%, FAR=7.1337%, TP=362, FP=223
